epoch,target_epochs,seconds,categorical_accuracy,loss,val_categorical_accuracy,val_loss
1268.0,3000.0,124.0,0.805,0.4942,0.803,0.5024
1269.0,3000.0,121.0,0.8031,0.4988,0.8096,0.4829
1270.0,3000.0,118.0,0.8065,0.4893,0.8063,0.4928
1271.0,3000.0,125.0,0.8051,0.4927,0.8073,0.4861
1272.0,3000.0,124.0,0.8054,0.4927,0.7996,0.5189
1273.0,3000.0,123.0,0.8075,0.4865,0.8073,0.4871
1274.0,3000.0,133.0,0.8075,0.4875,0.8082,0.4859
1275.0,3000.0,126.0,0.8051,0.4931,0.8106,0.487
1276.0,3000.0,127.0,0.8058,0.4914,0.8043,0.5
1277.0,3000.0,125.0,0.8074,0.486,0.8112,0.4795
1278.0,3000.0,126.0,0.8004,0.5076,0.806,0.496
1279.0,3000.0,126.0,0.805,0.4933,0.8013,0.5039
1280.0,3000.0,127.0,0.8065,0.4897,0.8081,0.4858
1281.0,3000.0,128.0,0.8029,0.5002,0.8015,0.5007
1282.0,3000.0,138.0,0.8059,0.4916,0.8054,0.49
1283.0,3000.0,122.0,0.808,0.4847,0.8093,0.4814
1284.0,3000.0,121.0,0.8074,0.487,0.8007,0.502
1285.0,3000.0,120.0,0.809,0.4821,0.8041,0.4949
1286.0,3000.0,119.0,0.8043,0.4945,0.8106,0.4819
1287.0,3000.0,122.0,0.8038,0.4964,0.8111,0.4836
1288.0,3000.0,119.0,0.8059,0.4916,0.8046,0.4932
1289.0,3000.0,122.0,0.8058,0.4917,0.793,0.5273
1290.0,3000.0,122.0,0.8059,0.4909,0.8083,0.4882
1291.0,3000.0,121.0,0.8096,0.4795,0.8064,0.4915
1292.0,3000.0,121.0,0.8029,0.5004,0.8037,0.5037
1293.0,3000.0,120.0,0.8061,0.4897,0.8058,0.4975
1294.0,3000.0,123.0,0.8096,0.4793,0.8026,0.5012
1295.0,3000.0,120.0,0.8077,0.485,0.8019,0.5017
1296.0,3000.0,119.0,0.8058,0.4921,0.806,0.4924
1297.0,3000.0,121.0,0.8078,0.4848,0.8011,0.5126
1298.0,3000.0,122.0,0.8029,0.4992,0.8052,0.4947
1299.0,3000.0,123.0,0.8057,0.491,0.8095,0.4815
1300.0,3000.0,122.0,0.804,0.4971,0.8084,0.4805
1301.0,3000.0,121.0,0.8064,0.489,0.8098,0.4812
1302.0,3000.0,122.0,0.8041,0.4954,0.8093,0.4835
1303.0,3000.0,120.0,0.804,0.4966,0.8074,0.4909
1304.0,3000.0,115.0,0.8019,0.5024,0.8134,0.4716
1305.0,3000.0,114.0,0.8058,0.4913,0.7991,0.5105
1306.0,3000.0,114.0,0.803,0.4992,0.7996,0.5136
1307.0,3000.0,115.0,0.8057,0.4911,0.8086,0.4838
1308.0,3000.0,115.0,0.8038,0.497,0.8046,0.5004
1309.0,3000.0,115.0,0.8067,0.4887,0.8061,0.4917
1310.0,3000.0,113.0,0.8063,0.4892,0.8107,0.4807
1311.0,3000.0,112.0,0.8062,0.4894,0.8113,0.4746
1312.0,3000.0,115.0,0.8045,0.4945,0.8102,0.4827
1313.0,3000.0,114.0,0.8029,0.4997,0.811,0.4735
1314.0,3000.0,113.0,0.8033,0.4977,0.8066,0.4887
1315.0,3000.0,114.0,0.8067,0.4873,0.8015,0.4961
1316.0,3000.0,121.0,0.8067,0.4886,0.8059,0.4907
1317.0,3000.0,113.0,0.8058,0.4913,0.8016,0.5092
1318.0,3000.0,113.0,0.8048,0.4948,0.8054,0.4931
1319.0,3000.0,113.0,0.8087,0.4831,0.7999,0.5112
1320.0,3000.0,113.0,0.8036,0.4966,0.8075,0.4826
1321.0,3000.0,120.0,0.808,0.4839,0.8097,0.4831
1322.0,3000.0,118.0,0.8055,0.4917,0.7467,0.7265
1323.0,3000.0,114.0,0.805,0.4939,0.8146,0.4634
1324.0,3000.0,115.0,0.8058,0.4915,0.8139,0.4665
1325.0,3000.0,112.0,0.8066,0.4885,0.807,0.4887
1326.0,3000.0,111.0,0.8076,0.4851,0.8071,0.4943
1327.0,3000.0,111.0,0.8049,0.4939,0.81,0.4749
1328.0,3000.0,114.0,0.8042,0.4964,0.8061,0.4982
1329.0,3000.0,111.0,0.8099,0.4789,0.8129,0.4749
1330.0,3000.0,111.0,0.8019,0.5023,0.8132,0.4701
1331.0,3000.0,111.0,0.8069,0.4875,0.806,0.4917
1332.0,3000.0,111.0,0.8081,0.4836,0.8075,0.4847
1333.0,3000.0,112.0,0.8064,0.4898,0.8136,0.4732
1334.0,3000.0,111.0,0.809,0.4813,0.8017,0.5045
1335.0,3000.0,111.0,0.8106,0.4767,0.804,0.5011
1336.0,3000.0,111.0,0.8017,0.5029,0.8098,0.483
1337.0,3000.0,111.0,0.8086,0.4829,0.8017,0.4989
1338.0,3000.0,111.0,0.8053,0.4926,0.8028,0.508
1339.0,3000.0,110.0,0.8016,0.5042,0.8119,0.4781
1340.0,3000.0,111.0,0.8066,0.4887,0.8066,0.4878
1341.0,3000.0,112.0,0.8069,0.4878,0.8101,0.4828
1342.0,3000.0,111.0,0.8083,0.4837,0.8044,0.4966
1343.0,3000.0,111.0,0.811,0.4759,0.8092,0.4857
1344.0,3000.0,110.0,0.803,0.4989,0.8044,0.4933
1345.0,3000.0,110.0,0.8038,0.4965,0.8087,0.4914
1346.0,3000.0,110.0,0.8079,0.4844,0.8106,0.478
1347.0,3000.0,111.0,0.8049,0.494,0.8118,0.4769
1348.0,3000.0,109.0,0.8083,0.4836,0.8122,0.4753
1349.0,3000.0,111.0,0.8065,0.4888,0.8117,0.4767
1350.0,3000.0,112.0,0.8054,0.4922,0.8035,0.4922
1351.0,3000.0,110.0,0.8087,0.4819,0.809,0.4843
1352.0,3000.0,116.0,0.8037,0.4978,0.8071,0.4904
1353.0,3000.0,111.0,0.8069,0.4878,0.806,0.4862
1354.0,3000.0,111.0,0.806,0.4904,0.8014,0.4989
1355.0,3000.0,110.0,0.8017,0.5033,0.8039,0.4983
1356.0,3000.0,110.0,0.8092,0.48,0.8116,0.4814
1357.0,3000.0,110.0,0.8022,0.5005,0.8057,0.4939
1358.0,3000.0,110.0,0.8073,0.4867,0.8072,0.4967
1359.0,3000.0,111.0,0.8093,0.4811,0.8037,0.4948
1360.0,3000.0,113.0,0.8067,0.4879,0.8014,0.5078
1361.0,3000.0,109.0,0.8106,0.4767,0.8064,0.4917
1362.0,3000.0,111.0,0.8052,0.4935,0.8089,0.4805
1363.0,3000.0,121.0,0.8041,0.4967,0.8083,0.4826
1364.0,3000.0,112.0,0.8077,0.4856,0.8083,0.492
1365.0,3000.0,114.0,0.8082,0.4844,0.8078,0.4887
1366.0,3000.0,111.0,0.8085,0.4832,0.8048,0.4953
1367.0,3000.0,111.0,0.8055,0.4921,0.8074,0.4967
1368.0,3000.0,113.0,0.8088,0.4812,0.8021,0.5014
1369.0,3000.0,110.0,0.8065,0.4888,0.8051,0.4938
1370.0,3000.0,109.0,0.8082,0.4841,0.7878,0.5391
1371.0,3000.0,110.0,0.8075,0.4861,0.8063,0.4892
1372.0,3000.0,110.0,0.8069,0.4879,0.8067,0.4865
1373.0,3000.0,110.0,0.8048,0.4931,0.8042,0.4975
1374.0,3000.0,110.0,0.8068,0.488,0.8114,0.4772
1375.0,3000.0,110.0,0.81,0.4779,0.8079,0.4924
1376.0,3000.0,112.0,0.8077,0.4854,0.8052,0.4921
1377.0,3000.0,109.0,0.8077,0.486,0.8058,0.4989
1378.0,3000.0,108.0,0.8048,0.493,0.8077,0.4938
1379.0,3000.0,108.0,0.8038,0.498,0.8079,0.4879
1380.0,3000.0,109.0,0.8075,0.486,0.8096,0.4825
1381.0,3000.0,109.0,0.8052,0.4927,0.8108,0.4782
1382.0,3000.0,107.0,0.8074,0.4867,0.8116,0.4781
1383.0,3000.0,108.0,0.8119,0.4724,0.8061,0.4933
1384.0,3000.0,108.0,0.8111,0.4757,0.8135,0.4702
1385.0,3000.0,110.0,0.8071,0.4873,0.8125,0.4723
1386.0,3000.0,109.0,0.8046,0.4947,0.8048,0.4923
1387.0,3000.0,108.0,0.8032,0.4982,0.8067,0.4882
1388.0,3000.0,108.0,0.8085,0.4841,0.8056,0.4966
1389.0,3000.0,109.0,0.8081,0.4833,0.8069,0.4907
1390.0,3000.0,109.0,0.81,0.479,0.805,0.4941
1391.0,3000.0,108.0,0.811,0.4756,0.8101,0.4814
1392.0,3000.0,108.0,0.8069,0.488,0.8034,0.499
1393.0,3000.0,109.0,0.8064,0.4881,0.8052,0.4887
1394.0,3000.0,108.0,0.8051,0.4929,0.8123,0.4777
1395.0,3000.0,113.0,0.8045,0.4943,0.8021,0.5011
1396.0,3000.0,111.0,0.8051,0.4923,0.8062,0.4936
1397.0,3000.0,110.0,0.8081,0.4847,0.8089,0.4846
1398.0,3000.0,112.0,0.8097,0.4793,0.8077,0.4887
1399.0,3000.0,110.0,0.8102,0.478,0.8026,0.5058
1400.0,3000.0,109.0,0.8058,0.4907,0.8032,0.5019
1401.0,3000.0,109.0,0.8072,0.4876,0.8101,0.4825
1402.0,3000.0,109.0,0.8069,0.4875,0.8078,0.4857
1403.0,3000.0,109.0,0.8046,0.4947,0.8141,0.4754
1404.0,3000.0,110.0,0.8102,0.478,0.8066,0.4872
1405.0,3000.0,108.0,0.8097,0.4796,0.8089,0.4841
1406.0,3000.0,108.0,0.8062,0.4895,0.8018,0.5005
1407.0,3000.0,108.0,0.8073,0.4867,0.8097,0.4771
1408.0,3000.0,108.0,0.8069,0.488,0.8056,0.4946
1409.0,3000.0,108.0,0.8044,0.4951,0.8121,0.4715
1410.0,3000.0,111.0,0.8134,0.4672,0.8038,0.5028
1411.0,3000.0,108.0,0.8057,0.4912,0.803,0.5001
1412.0,3000.0,108.0,0.8085,0.4825,0.8124,0.4755
1413.0,3000.0,107.0,0.805,0.4934,0.8123,0.4779
1414.0,3000.0,108.0,0.8069,0.487,0.807,0.4907
1415.0,3000.0,109.0,0.8056,0.4911,0.8095,0.4796
1416.0,3000.0,109.0,0.8085,0.4823,0.8119,0.4754
1417.0,3000.0,108.0,0.809,0.482,0.8102,0.4806
1418.0,3000.0,110.0,0.8079,0.485,0.8034,0.5001
1419.0,3000.0,110.0,0.8052,0.4926,0.8023,0.4964
1420.0,3000.0,109.0,0.806,0.4908,0.8027,0.4989
1421.0,3000.0,109.0,0.808,0.4839,0.7663,0.6098
1422.0,3000.0,109.0,0.804,0.4958,0.8079,0.4886
1423.0,3000.0,110.0,0.8082,0.4836,0.8051,0.495
1424.0,3000.0,108.0,0.804,0.4953,0.8111,0.4825
1425.0,3000.0,109.0,0.8115,0.4736,0.804,0.4943
1426.0,3000.0,108.0,0.8028,0.5007,0.8086,0.4831
1427.0,3000.0,108.0,0.8081,0.4846,0.8078,0.4905
1428.0,3000.0,108.0,0.809,0.4809,0.8023,0.4999
1429.0,3000.0,109.0,0.806,0.4912,0.8146,0.4688
1430.0,3000.0,111.0,0.8095,0.4806,0.807,0.4833
1431.0,3000.0,110.0,0.8125,0.4705,0.8086,0.4886
1432.0,3000.0,115.0,0.8074,0.4864,0.8149,0.4727
1433.0,3000.0,108.0,0.8068,0.4875,0.8136,0.479
1434.0,3000.0,111.0,0.8072,0.4859,0.8055,0.496
1435.0,3000.0,108.0,0.8064,0.4894,0.8151,0.4668
1436.0,3000.0,108.0,0.8099,0.4784,0.8068,0.4897
1437.0,3000.0,109.0,0.809,0.4815,0.8116,0.4727
1438.0,3000.0,107.0,0.8067,0.4875,0.8044,0.4956
1439.0,3000.0,109.0,0.8054,0.4928,0.8054,0.4885
1440.0,3000.0,108.0,0.8037,0.497,0.8063,0.493
1441.0,3000.0,108.0,0.8087,0.4819,0.8068,0.4889
1442.0,3000.0,108.0,0.8067,0.4875,0.8027,0.4974
1443.0,3000.0,108.0,0.8011,0.5051,0.8135,0.477
1444.0,3000.0,108.0,0.7996,0.5091,0.8125,0.4723
1445.0,3000.0,108.0,0.8056,0.4913,0.8084,0.482
1446.0,3000.0,108.0,0.8049,0.4935,0.7988,0.5136
1447.0,3000.0,108.0,0.808,0.4852,0.81,0.4801
1448.0,3000.0,108.0,0.8096,0.4796,0.8097,0.4789
1449.0,3000.0,109.0,0.8073,0.4871,0.8086,0.4904
1450.0,3000.0,108.0,0.8071,0.4865,0.8066,0.4877
1451.0,3000.0,108.0,0.8064,0.489,0.8057,0.4933
1452.0,3000.0,109.0,0.8061,0.4897,0.8114,0.4755
1453.0,3000.0,109.0,0.8072,0.4864,0.8091,0.4821
1454.0,3000.0,109.0,0.8098,0.4783,0.8111,0.4738
1455.0,3000.0,108.0,0.8055,0.4913,0.8103,0.4855
1456.0,3000.0,107.0,0.8043,0.4953,0.8041,0.4955
1457.0,3000.0,108.0,0.8066,0.4884,0.8068,0.4856
1458.0,3000.0,108.0,0.8096,0.4801,0.8074,0.4889
1459.0,3000.0,108.0,0.8074,0.4855,0.8077,0.485
1460.0,3000.0,108.0,0.8085,0.4824,0.8091,0.4786
1461.0,3000.0,107.0,0.8067,0.4882,0.8086,0.4884
1462.0,3000.0,108.0,0.8075,0.4859,0.8015,0.501
1463.0,3000.0,108.0,0.8066,0.4896,0.8022,0.5055
1464.0,3000.0,109.0,0.8063,0.4891,0.8144,0.4652
1465.0,3000.0,109.0,0.8049,0.4931,0.8132,0.4742
1466.0,3000.0,109.0,0.8104,0.4768,0.8078,0.4899
1467.0,3000.0,109.0,0.808,0.484,0.8055,0.4925
1468.0,3000.0,108.0,0.8075,0.4859,0.8043,0.4956
1469.0,3000.0,108.0,0.8065,0.4883,0.8137,0.4713
1470.0,3000.0,109.0,0.8073,0.4861,0.8086,0.4923
1471.0,3000.0,108.0,0.808,0.4849,0.8117,0.4708
1472.0,3000.0,109.0,0.808,0.4843,0.8067,0.4906
1473.0,3000.0,109.0,0.806,0.4897,0.7994,0.5097
1474.0,3000.0,108.0,0.8061,0.4907,0.8087,0.4837
1475.0,3000.0,108.0,0.8041,0.4957,0.7996,0.5084
1476.0,3000.0,116.0,0.8072,0.4862,0.8016,0.5027
1477.0,3000.0,109.0,0.8084,0.4845,0.8107,0.4768
1478.0,3000.0,108.0,0.8069,0.4886,0.8116,0.4783
1479.0,3000.0,108.0,0.8044,0.4951,0.8012,0.5005
1480.0,3000.0,111.0,0.805,0.4927,0.8085,0.4852
1481.0,3000.0,109.0,0.8073,0.4868,0.8091,0.4817
1482.0,3000.0,108.0,0.8073,0.4858,0.8047,0.4962
1483.0,3000.0,107.0,0.8041,0.497,0.8054,0.4957
1484.0,3000.0,111.0,0.8075,0.4854,0.8066,0.4957
1485.0,3000.0,109.0,0.8054,0.4917,0.8103,0.4812
1486.0,3000.0,108.0,0.8078,0.4839,0.8036,0.4996
1487.0,3000.0,108.0,0.8087,0.4813,0.8095,0.4784
1488.0,3000.0,108.0,0.8101,0.4784,0.8019,0.5013
1489.0,3000.0,108.0,0.804,0.4954,0.8083,0.4876
1490.0,3000.0,108.0,0.8081,0.4849,0.8046,0.4912
1491.0,3000.0,108.0,0.8071,0.4865,0.8029,0.5003
1492.0,3000.0,109.0,0.8064,0.4888,0.8027,0.5005
1493.0,3000.0,109.0,0.8042,0.4951,0.8069,0.4876
1494.0,3000.0,109.0,0.8066,0.4875,0.8083,0.4808
1495.0,3000.0,110.0,0.811,0.4746,0.806,0.4904
1496.0,3000.0,110.0,0.8066,0.4889,0.8127,0.4664
1497.0,3000.0,109.0,0.8059,0.4915,0.8063,0.4847
1498.0,3000.0,109.0,0.8101,0.4778,0.8192,0.4562
1499.0,3000.0,108.0,0.8094,0.4807,0.809,0.4839
1500.0,3000.0,108.0,0.8083,0.4838,0.8096,0.4798
1501.0,3000.0,108.0,0.8121,0.4724,0.8096,0.4797
1502.0,3000.0,107.0,0.8071,0.4876,0.7994,0.5114
1503.0,3000.0,107.0,0.8074,0.4866,0.8063,0.493
1504.0,3000.0,109.0,0.8092,0.4804,0.8065,0.4871
1505.0,3000.0,108.0,0.8064,0.4888,0.8038,0.4927
1506.0,3000.0,108.0,0.8048,0.4942,0.8121,0.4723
1507.0,3000.0,108.0,0.8081,0.4831,0.8055,0.494
1508.0,3000.0,108.0,0.8053,0.492,0.8053,0.4993
1509.0,3000.0,110.0,0.8027,0.4991,0.8046,0.4996
1510.0,3000.0,108.0,0.8085,0.4833,0.8061,0.4933
1511.0,3000.0,108.0,0.8066,0.4867,0.8033,0.4984
1512.0,3000.0,114.0,0.809,0.4804,0.8015,0.508
1513.0,3000.0,109.0,0.8057,0.4911,0.8027,0.5044
1514.0,3000.0,108.0,0.8077,0.4849,0.8043,0.4937
1515.0,3000.0,109.0,0.8124,0.4715,0.8125,0.4657
1516.0,3000.0,108.0,0.8065,0.4881,0.8112,0.4796
1517.0,3000.0,109.0,0.8119,0.472,0.8069,0.4905
1518.0,3000.0,110.0,0.8074,0.4869,0.8094,0.4816
1519.0,3000.0,111.0,0.809,0.4813,0.8045,0.499
1520.0,3000.0,111.0,0.807,0.4875,0.8051,0.4957
1521.0,3000.0,109.0,0.805,0.4937,0.8117,0.4737
1522.0,3000.0,109.0,0.8078,0.4845,0.8061,0.4901
1523.0,3000.0,110.0,0.8068,0.4885,0.8046,0.4865
1524.0,3000.0,108.0,0.8063,0.489,0.8125,0.4742
1525.0,3000.0,109.0,0.8063,0.4889,0.8094,0.4843
1526.0,3000.0,108.0,0.8052,0.4926,0.8049,0.494
1527.0,3000.0,108.0,0.8065,0.4887,0.8085,0.4847
1528.0,3000.0,108.0,0.8058,0.4903,0.807,0.4871
1529.0,3000.0,109.0,0.8054,0.4917,0.8084,0.4788
1530.0,3000.0,109.0,0.8042,0.4952,0.809,0.4852
1531.0,3000.0,109.0,0.8099,0.4794,0.8077,0.4944
1532.0,3000.0,109.0,0.8102,0.4782,0.8089,0.4807
1533.0,3000.0,111.0,0.8083,0.4838,0.8126,0.4744
1534.0,3000.0,109.0,0.8093,0.4803,0.8101,0.4868
1535.0,3000.0,108.0,0.8096,0.4788,0.8058,0.4902
1536.0,3000.0,109.0,0.8055,0.4918,0.8063,0.4862
1537.0,3000.0,110.0,0.8051,0.4927,0.8099,0.4821
1538.0,3000.0,108.0,0.807,0.4863,0.8146,0.4697
1539.0,3000.0,109.0,0.8126,0.4707,0.8045,0.501
1540.0,3000.0,109.0,0.8081,0.4836,0.8058,0.4927
1541.0,3000.0,108.0,0.8076,0.486,0.8096,0.4765
1542.0,3000.0,109.0,0.8113,0.4741,0.8037,0.4971
1543.0,3000.0,107.0,0.8083,0.4847,0.8125,0.4727
1544.0,3000.0,108.0,0.8066,0.4883,0.8173,0.4585
1545.0,3000.0,108.0,0.81,0.4775,0.8112,0.4782
1546.0,3000.0,108.0,0.8056,0.4915,0.8062,0.4909
1547.0,3000.0,108.0,0.8109,0.4757,0.8143,0.4767
1548.0,3000.0,108.0,0.8083,0.4832,0.8077,0.4907
1549.0,3000.0,108.0,0.8076,0.4847,0.8061,0.488
1550.0,3000.0,108.0,0.809,0.4808,0.8025,0.5027
1551.0,3000.0,109.0,0.8099,0.4792,0.8131,0.473
1552.0,3000.0,108.0,0.8074,0.4862,0.8066,0.4886
1553.0,3000.0,107.0,0.8114,0.4735,0.8145,0.4585
1554.0,3000.0,108.0,0.8038,0.4972,0.8159,0.4652
1555.0,3000.0,111.0,0.8086,0.4814,0.8055,0.4981
1556.0,3000.0,108.0,0.8112,0.4746,0.8051,0.4907
1557.0,3000.0,109.0,0.8088,0.4828,0.8091,0.4859
1558.0,3000.0,108.0,0.8108,0.4753,0.8065,0.4864
1559.0,3000.0,108.0,0.809,0.4818,0.8091,0.4809
1560.0,3000.0,108.0,0.804,0.4956,0.8094,0.4821
1561.0,3000.0,108.0,0.8113,0.4752,0.8098,0.4848
1562.0,3000.0,110.0,0.8093,0.4799,0.8094,0.4857
1563.0,3000.0,109.0,0.8107,0.4767,0.813,0.4677
1564.0,3000.0,112.0,0.8105,0.4764,0.8035,0.4932
1565.0,3000.0,110.0,0.8113,0.4746,0.8082,0.4856
1566.0,3000.0,108.0,0.8096,0.4796,0.8038,0.4987
1567.0,3000.0,108.0,0.8068,0.4877,0.806,0.4909
1568.0,3000.0,107.0,0.8107,0.4757,0.8005,0.5063
1569.0,3000.0,108.0,0.8095,0.4793,0.8155,0.466
1570.0,3000.0,108.0,0.8051,0.4921,0.7988,0.51
1571.0,3000.0,110.0,0.8088,0.4815,0.8081,0.483
1572.0,3000.0,110.0,0.8087,0.4823,0.8107,0.474
1573.0,3000.0,108.0,0.8109,0.4762,0.8052,0.4921
1574.0,3000.0,110.0,0.8113,0.4737,0.8112,0.4792
1575.0,3000.0,109.0,0.8086,0.4819,0.8099,0.4835
1576.0,3000.0,109.0,0.8078,0.4845,0.8056,0.4955
1577.0,3000.0,109.0,0.8106,0.4765,0.8041,0.4979
1578.0,3000.0,109.0,0.8052,0.4922,0.8096,0.4807
1579.0,3000.0,108.0,0.8077,0.4842,0.8058,0.4912
1580.0,3000.0,109.0,0.8108,0.4757,0.8021,0.5025
1581.0,3000.0,109.0,0.8047,0.4929,0.8084,0.4799
1582.0,3000.0,108.0,0.8119,0.4727,0.8037,0.5004
1583.0,3000.0,109.0,0.8044,0.4936,0.8097,0.4842
1584.0,3000.0,109.0,0.8128,0.4699,0.8104,0.4779
1585.0,3000.0,109.0,0.8087,0.4818,0.8081,0.4854
1586.0,3000.0,111.0,0.8078,0.4844,0.8061,0.4987
1587.0,3000.0,111.0,0.8075,0.4861,0.8029,0.502
1588.0,3000.0,109.0,0.8069,0.4873,0.8091,0.4721
1589.0,3000.0,108.0,0.8073,0.4865,0.8065,0.4881
1590.0,3000.0,108.0,0.8097,0.4793,0.8111,0.4749
1591.0,3000.0,108.0,0.8126,0.4708,0.8184,0.4552
1592.0,3000.0,115.0,0.8107,0.4753,0.8074,0.486
1593.0,3000.0,107.0,0.8067,0.4884,0.8087,0.4913
1594.0,3000.0,112.0,0.8125,0.4702,0.8029,0.5018
1595.0,3000.0,111.0,0.8098,0.4785,0.8062,0.4859
1596.0,3000.0,109.0,0.8068,0.4875,0.8046,0.4964
1597.0,3000.0,110.0,0.8083,0.4836,0.8083,0.4888
1598.0,3000.0,109.0,0.8122,0.4726,0.8052,0.4938
1599.0,3000.0,108.0,0.8121,0.4721,0.8107,0.4814
1600.0,3000.0,111.0,0.8087,0.482,0.8118,0.4761
1601.0,3000.0,109.0,0.8081,0.4834,0.8151,0.4705
1602.0,3000.0,110.0,0.8098,0.4791,0.8089,0.4811
1603.0,3000.0,109.0,0.8081,0.4829,0.8111,0.479
1604.0,3000.0,108.0,0.808,0.4839,0.8095,0.4837
1605.0,3000.0,109.0,0.8084,0.4831,0.8041,0.4951
1606.0,3000.0,109.0,0.8114,0.4745,0.8114,0.4803
1607.0,3000.0,109.0,0.8099,0.4777,0.8075,0.4827
1608.0,3000.0,108.0,0.8073,0.4867,0.81,0.4843
1609.0,3000.0,107.0,0.806,0.4898,0.8087,0.4822
1610.0,3000.0,108.0,0.809,0.4811,0.816,0.4582
1611.0,3000.0,108.0,0.8098,0.4782,0.8079,0.4824
1612.0,3000.0,108.0,0.8099,0.4779,0.8063,0.4968
1613.0,3000.0,108.0,0.8075,0.485,0.8099,0.4782
1614.0,3000.0,107.0,0.8122,0.4719,0.8081,0.4796
1615.0,3000.0,108.0,0.8092,0.4794,0.8051,0.4944
1616.0,3000.0,109.0,0.8048,0.4926,0.8099,0.4819
1617.0,3000.0,109.0,0.8079,0.485,0.8059,0.486
1618.0,3000.0,109.0,0.8054,0.4913,0.8159,0.4664
1619.0,3000.0,110.0,0.8087,0.4815,0.81,0.4807
1620.0,3000.0,109.0,0.8105,0.4758,0.8072,0.4831
1621.0,3000.0,110.0,0.807,0.4864,0.8088,0.4814
1622.0,3000.0,109.0,0.8128,0.4696,0.8113,0.4725
1623.0,3000.0,109.0,0.8089,0.4806,0.8094,0.4787
1624.0,3000.0,108.0,0.8037,0.4955,0.8135,0.4693
1625.0,3000.0,123.0,0.8105,0.4754,0.8058,0.4897
1626.0,3000.0,108.0,0.8078,0.4839,0.8166,0.4654
1627.0,3000.0,107.0,0.8087,0.4821,0.8061,0.4917
1628.0,3000.0,107.0,0.8089,0.4814,0.8113,0.4766
1629.0,3000.0,109.0,0.8106,0.4754,0.8079,0.4885
1630.0,3000.0,110.0,0.8101,0.4777,0.8043,0.4961
1631.0,3000.0,108.0,0.8068,0.488,0.8193,0.4544
1632.0,3000.0,110.0,0.8109,0.4746,0.8072,0.4816
1633.0,3000.0,108.0,0.8093,0.4796,0.8082,0.4885
1634.0,3000.0,108.0,0.8082,0.4839,0.8131,0.4742
1635.0,3000.0,107.0,0.8076,0.4853,0.8054,0.492
1636.0,3000.0,114.0,0.8111,0.4756,0.8118,0.4728
1637.0,3000.0,109.0,0.8112,0.474,0.8045,0.4912
1638.0,3000.0,107.0,0.8083,0.4823,0.8103,0.4796
1639.0,3000.0,107.0,0.8041,0.4957,0.8101,0.4788
1640.0,3000.0,108.0,0.8091,0.481,0.8106,0.4829
1641.0,3000.0,108.0,0.8093,0.4799,0.8006,0.5064
1642.0,3000.0,108.0,0.8092,0.4798,0.8111,0.4746
1643.0,3000.0,108.0,0.805,0.492,0.8052,0.493
1644.0,3000.0,109.0,0.8107,0.4774,0.7975,0.5175
1645.0,3000.0,109.0,0.8119,0.4733,0.8064,0.4884
1646.0,3000.0,109.0,0.8101,0.4782,0.8104,0.4789
1647.0,3000.0,110.0,0.8083,0.4834,0.81,0.4779
1648.0,3000.0,109.0,0.8053,0.4913,0.8086,0.483
1649.0,3000.0,109.0,0.8091,0.4801,0.8174,0.4659
1650.0,3000.0,110.0,0.8076,0.4852,0.8038,0.5025
1651.0,3000.0,108.0,0.8082,0.4827,0.8121,0.4708
1652.0,3000.0,109.0,0.811,0.4758,0.8129,0.4701
1653.0,3000.0,110.0,0.8122,0.4711,0.8134,0.4724
1654.0,3000.0,108.0,0.8086,0.4825,0.8084,0.4856
1655.0,3000.0,110.0,0.8094,0.4797,0.8155,0.4626
1656.0,3000.0,109.0,0.8104,0.4769,0.8122,0.469
1657.0,3000.0,109.0,0.8108,0.4761,0.8108,0.4788
1658.0,3000.0,109.0,0.8071,0.4853,0.8066,0.4837
1659.0,3000.0,109.0,0.8074,0.4865,0.8068,0.4925
1660.0,3000.0,111.0,0.8084,0.4824,0.8081,0.486
1661.0,3000.0,109.0,0.8111,0.4744,0.8121,0.4754
1662.0,3000.0,108.0,0.8118,0.4729,0.8135,0.4713
1663.0,3000.0,109.0,0.8075,0.486,0.8099,0.4826
1664.0,3000.0,110.0,0.8074,0.4853,0.8095,0.4828
1665.0,3000.0,109.0,0.8125,0.4709,0.806,0.4901
1666.0,3000.0,107.0,0.8055,0.4914,0.8051,0.4919
1667.0,3000.0,110.0,0.812,0.4718,0.811,0.4888
1668.0,3000.0,108.0,0.8089,0.4811,0.8094,0.4778
1669.0,3000.0,108.0,0.8101,0.477,0.7996,0.5101
1670.0,3000.0,109.0,0.8104,0.4775,0.8032,0.5028
1671.0,3000.0,111.0,0.8082,0.4821,0.8007,0.5023
1672.0,3000.0,113.0,0.8091,0.4804,0.8127,0.4707
1673.0,3000.0,109.0,0.8092,0.4796,0.8078,0.4822
1674.0,3000.0,109.0,0.8108,0.4763,0.8127,0.4756
1675.0,3000.0,108.0,0.8116,0.4735,0.7962,0.521
1676.0,3000.0,108.0,0.8087,0.4824,0.8085,0.489
1677.0,3000.0,108.0,0.8152,0.4625,0.8108,0.4754
1678.0,3000.0,107.0,0.8095,0.4796,0.8048,0.4955
1679.0,3000.0,109.0,0.8077,0.4855,0.8073,0.4855
1680.0,3000.0,109.0,0.8142,0.4657,0.812,0.4841
1681.0,3000.0,109.0,0.809,0.4809,0.8083,0.4904
1682.0,3000.0,108.0,0.8069,0.4866,0.8143,0.4694
